year,player_id,player,team,position,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
2021,00-0036268,Laviska Shenault Jr.,JAX,WR,16,100,63,619,0,550,0.1715
2021,00-0036290,Cole Kmet,CHI,TE,17,93,60,612,0,721,0.1775
2021,00-0033090,Hunter Henry,NE,TE,16,75,50,603,9,726,0.1431
2021,00-0034418,Cedrick Wilson Jr.,DAL,WR,14,61,45,602,6,595,0.0958
2021,00-0036233,Donovan Peoples-Jones,CLE,WR,13,58,34,597,3,904,0.1162
2021,00-0034270,Tyler Conklin,MIN,TE,17,87,61,593,3,464,0.1505
2021,00-0035689,Dawson Knox,BUF,TE,15,71,49,587,9,524,0.114
2021,00-0035229,T.J. Hockenson,DET,TE,12,84,61,583,4,616,0.1487
2021,00-0032464,Kalif Raymond,DET,WR,16,71,48,576,4,725,0.1257
2021,00-0030564,DeAndre Hopkins,ARI,WR,10,64,42,572,8,788,0.1123
2021,00-0036365,Bryan Edwards,LV,WR,16,59,34,571,3,827,0.0978
2021,00-0031382,Jarvis Landry,CLE,WR,12,87,52,570,2,696,0.1743
2021,00-0035215,Deonte Harty,NO,WR,13,59,36,570,3,585,0.1245
2021,00-0034297,Byron Pringle,KC,WR,16,60,42,568,5,641,0.0942
2021,00-0027061,Jared Cook,LAC,TE,16,83,48,564,4,685,0.1259
2021,00-0033110,Tyler Higbee,LAR,TE,15,85,61,560,5,458,0.1412
2021,00-0030431,Robert Woods,LAR,WR,9,69,45,556,4,563,0.1146
2021,00-0036196,Gabe Davis,BUF,WR,15,63,35,549,6,846,0.1011
2021,00-0030578,Cordarrelle Patterson,ATL,RB,16,69,52,548,5,214,0.1245
2021,00-0033891,Zay Jones,LV,WR,15,70,47,546,1,979,0.1161
2021,00-0027793,Antonio Brown,TB,WR,7,62,42,545,4,734,0.0866
2021,00-0036980,Elijah Moore,NYJ,WR,11,77,43,538,5,899,0.1325
2021,00-0031235,Odell Beckham Jr.,LAR,WR,14,82,44,537,5,1092,0.1643
2021,00-0033932,Kenny Golladay,NYG,WR,14,76,37,521,0,1050,0.1348
2021,00-0032688,Robbie Chosen,CAR,WR,17,110,53,519,5,1156,0.1913
2021,00-0031547,DeVante Parker,MIA,WR,9,73,40,515,2,856,0.1219
2021,00-0036550,Rashod Bateman,BAL,WR,12,68,46,515,1,606,0.1151
2021,00-0034521,Allen Lazard,GB,WR,14,60,40,513,8,647,0.1053
2021,00-0036894,Pat Freiermuth,PIT,TE,16,79,60,497,7,432,0.121
2021,00-0032134,C.J. Uzomah,CIN,TE,16,63,49,493,5,274,0.1167
2021,00-0033871,Corey Davis,NYJ,WR,9,59,34,492,4,765,0.1015
2021,00-0033895,Gerald Everett,SEA,TE,15,63,48,478,4,330,0.1329
2021,00-0036182,Nick Westbrook-Ikhine,TEN,WR,15,57,38,476,4,606,0.1092
2021,00-0033885,David Njoku,CLE,TE,15,53,36,475,4,432,0.1062
2021,00-0031549,Nelson Agholor,NE,WR,14,64,37,473,3,914,0.1221
2021,00-0036357,Henry Ruggs III,LV,WR,7,36,24,469,2,608,0.0597
2021,00-0036407,Jerry Jeudy,DEN,WR,10,56,38,467,0,595,0.1083
2021,00-0036893,Najee Harris,PIT,RB,17,94,74,467,3,-13,0.144
2021,00-0026189,DeSean Jackson,LV,WR,14,34,20,454,2,647,0.0565
2021,00-0033856,Leonard Fournette,TB,RB,14,84,69,454,2,57,0.1173
2021,00-0034301,Darrel Williams,KC,RB,17,57,47,452,2,82,0.0895
2021,00-0036275,D'Andre Swift,DET,RB,13,78,62,452,2,-1,0.1381
2021,00-0033681,Keelan Cole,NYJ,WR,14,51,28,449,1,686,0.0878
2021,00-0035414,Jalen Guyton,LAC,WR,16,48,31,448,3,503,0.0728
2021,00-0031941,Jamison Crowder,NYJ,WR,12,71,51,447,2,448,0.1222
2021,00-0036554,Nico Collins,HOU,WR,14,60,33,446,1,637,0.1147
2021,00-0034764,Michael Gallup,DAL,WR,9,62,35,445,2,722,0.0973
2021,00-0033906,Alvin Kamara,NO,RB,13,67,47,439,5,77,0.1414
2021,00-0036936,Rondale Moore,ARI,WR,14,64,54,435,1,92,0.1123
2021,00-0027944,Julio Jones,TEN,WR,10,48,31,434,1,579,0.092
2021,00-0032951,Laquon Treadwell,JAX,WR,12,51,33,434,1,613,0.0875
2021,00-0034419,Braxton Berrios,NYJ,WR,16,65,46,431,2,332,0.1119
2021,00-0034272,Marquez Valdes-Scantling,GB,WR,11,55,26,430,3,985,0.0965
2021,00-0036913,Kadarius Toney,NYG,WR,9,57,39,420,0,367,0.1011
2021,00-0031428,Allen Robinson,CHI,WR,12,66,38,410,1,755,0.126
2021,00-0033881,Evan Engram,NYG,TE,15,73,46,408,3,366,0.1294
2021,00-0034011,Dan Arnold,JAX,TE,11,52,35,408,0,340,0.0904
2021,00-0035208,Olamide Zaccheaus,ATL,WR,15,53,31,406,3,477,0.0957
2021,00-0029239,Brandon Bolden,NE,RB,16,49,41,405,2,14,0.0935
2021,00-0032602,J.D. McKissic,WAS,RB,11,53,43,397,2,31,0.0993
2021,00-0033943,Josh Reynolds,DET,WR,11,49,29,396,2,668,0.0939
2021,00-0031325,Sammy Watkins,BAL,WR,11,49,27,394,1,630,0.0829
2021,00-0033293,Aaron Jones,GB,RB,15,65,52,391,6,56,0.114
2021,00-0033251,Zach Pascal,IND,WR,16,69,38,384,3,608,0.1375
2021,00-0032009,Adam Humphries,WAS,WR,17,62,41,383,0,411,0.1161
2021,00-0034765,Tre'Quan Smith,NO,WR,10,50,32,377,3,480,0.1055
2021,00-0028002,Randall Cobb,GB,WR,11,39,28,375,5,307,0.0684
2021,00-0033553,James Conner,ARI,RB,15,39,37,375,3,11,0.0684
2021,00-0034981,Foster Moreau,LV,TE,15,44,30,373,3,325,0.073
2021,00-0035537,Ty Johnson,NYJ,RB,15,55,34,372,2,131,0.0947
2021,00-0032385,Sterling Shepard,NYG,WR,7,53,36,366,1,404,0.094
2021,00-0036223,Jonathan Taylor,IND,RB,17,51,40,360,2,-45,0.1016
2021,00-0036427,Tyler Johnson,TB,WR,16,55,36,360,0,432,0.0768
2021,00-0034798,Durham Smythe,MIA,TE,16,41,34,357,0,260,0.0684
2021,00-0036988,Josh Palmer,LAC,WR,15,49,33,353,4,489,0.0744
2021,00-0035700,Josh Jacobs,LV,RB,15,64,54,348,0,-27,0.1061
2021,00-0032392,Austin Hooper,CLE,TE,15,61,38,345,3,328,0.1222
2021,00-0033280,Christian McCaffrey,CAR,RB,7,41,37,343,1,91,0.0713
2021,00-0036247,Freddie Swain,SEA,WR,17,40,25,343,4,324,0.0844
2021,00-0035535,Darius Slayton,NYG,WR,13,58,26,339,2,773,0.1028
2021,00-0035261,Tony Pollard,DAL,RB,15,46,39,337,0,8,0.0722
2021,00-0029608,T.Y. Hilton,IND,WR,10,37,23,331,3,476,0.0737
2021,00-0036423,Albert Okwuegbunam,DEN,TE,14,40,33,330,2,226,0.0774
2021,00-0031868,Damiere Byrd,CHI,WR,11,38,26,329,1,325,0.0725
2021,00-0036924,Michael Carter,NYJ,RB,14,55,36,325,0,33,0.0947
2021,00-0032128,Chris Conley,HOU,WR,14,37,22,323,2,340,0.0707
2021,00-0033217,Mo Alie-Cox,IND,TE,17,45,24,316,4,442,0.0896
2021,00-0036997,Javonte Williams,DEN,RB,17,53,43,316,3,-12,0.1025
2021,00-0033897,Joe Mixon,CIN,RB,16,48,42,314,3,-8,0.0889
2021,00-0030068,Marquise Goodwin,CHI,WR,14,40,20,313,1,475,0.0763
2021,00-0036265,AJ Dillon,GB,RB,17,37,34,313,2,14,0.0649
2021,00-0034681,Chase Edmonds,ARI,RB,12,53,43,311,0,23,0.093
2021,00-0034367,Nyheim Hines,IND,RB,17,57,40,310,1,113,0.1135
2021,00-0030181,Jack Doyle,IND,TE,15,43,29,302,3,285,0.0857
2021,00-0032355,Chester Rogers,TEN,WR,16,43,30,301,1,323,0.0824
2021,00-0035685,David Montgomery,CHI,RB,13,51,42,301,0,45,0.0973
2021,00-0036387,Jalen Reagor,PHI,WR,17,57,33,299,2,549,0.1218
2021,00-0029892,Kyle Juszczyk,SF,FB,15,38,30,296,1,272,0.0765
2021,00-0031763,DeAndre Carter,WAS,WR,17,44,24,296,3,485,0.0824
2021,00-0033858,Jonnu Smith,NE,TE,16,45,28,294,1,249,0.0859
2021,00-0036328,Antonio Gibson,WAS,RB,16,52,42,294,3,-9,0.0974
2021,00-0033118,Kenyan Drake,LV,RB,12,40,30,291,1,71,0.0663
2021,00-0033455,Anthony Firkser,TEN,TE,15,43,34,291,2,250,0.0824
2021,00-0032104,Ameer Abdullah,CAR,RB,17,53,38,289,1,43,0.0917
2021,00-0033045,Ezekiel Elliott,DAL,RB,17,65,47,287,2,22,0.102
2021,00-0034676,James Washington,PIT,WR,15,44,24,285,2,514,0.0674
2021,00-0036259,Jauan Jennings,SF,WR,13,38,24,282,5,355,0.0765
2021,00-0034837,Calvin Ridley,ATL,WR,5,52,31,281,2,521,0.0939
2021,00-0034407,Ray-Ray McCloud,PIT,WR,16,66,39,277,0,421,0.1011
2021,00-0032977,Rashard Higgins,CLE,WR,12,47,24,275,1,546,0.0942
2021,00-0036331,Devin Duvernay,BAL,WR,16,47,33,272,2,284,0.0795
2021,00-0033611,Ricky Seals-Jones,WAS,TE,11,49,30,271,2,268,0.0918
2021,00-0032972,Devontae Booker,NYG,RB,16,45,40,268,1,-12,0.0798
2021,00-0032775,Demarcus Robinson,KC,WR,14,41,25,264,3,427,0.0644
2021,00-0034844,Saquon Barkley,NYG,RB,13,57,41,263,2,30,0.1011
2021,00-0036422,Adam Trautman,NO,TE,11,43,27,263,2,245,0.0907
2021,00-0030108,Ryan Griffin,NYJ,TE,14,42,27,261,2,223,0.0723
2021,00-0032063,Mike Davis,ATL,RB,17,58,44,259,1,-52,0.1047
2021,00-0027981,Kyle Rudolph,NYG,TE,15,39,26,257,1,240,0.0691
2021,00-0036919,Kenny Gainwell,PHI,RB,16,50,33,253,1,93,0.1068
2021,00-0034052,Brandon Zylstra,CAR,WR,12,25,18,250,1,262,0.0435
2021,00-0035406,Lil'Jordan Humphrey,NO,WR,8,18,13,249,2,192,0.038
2021,00-0036628,John Bates,WAS,TE,12,25,20,249,1,149,0.0468
2021,00-0026035,Danny Amendola,HOU,WR,8,38,24,248,3,321,0.0727
2021,00-0031273,Cameron Brate,TB,TE,16,57,30,245,4,434,0.0796
2021,00-0036332,Josiah Deguara,GB,TE,14,33,25,245,2,114,0.0579
2021,00-0031951,James O'Shaughnessy,JAX,TE,7,34,24,244,0,226,0.0583
2021,00-0033955,Jeremy McNichols,TEN,RB,13,38,28,240,1,-2,0.0728
2021,00-0035311,Myles Gaskin,MIA,RB,17,63,49,234,4,32,0.1052
2021,00-0036232,Harrison Bryant,CLE,TE,15,28,21,233,3,258,0.0561
2021,00-0034159,Will Dissly,SEA,TE,13,26,21,231,1,112,0.0549
2021,00-0032778,Tajae Sharpe,ATL,WR,14,37,25,230,0,347,0.0668
2021,00-0033572,Jamal Agnew,JAX,WR,10,39,24,229,1,291,0.0669
2021,00-0034972,Alexander Mattison,MIN,RB,16,39,32,228,1,3,0.0675
2021,00-0035250,Devin Singletary,BUF,RB,17,50,40,228,1,4,0.0803
2021,00-0032398,Chris Moore,HOU,WR,10,22,21,227,2,90,0.0421
2021,00-0032187,David Johnson,HOU,RB,13,42,32,225,1,87,0.0803
2021,00-0033460,John Ross,NYG,WR,9,20,11,224,1,314,0.0355
2021,00-0033893,Dalvin Cook,MIN,RB,13,49,34,224,0,-79,0.0848
2021,00-0033555,Mack Hollins,MIA,WR,15,28,14,223,4,425,0.0467
2021,00-0035831,James Robinson,JAX,RB,14,46,31,222,0,40,0.0789
2021,00-0034830,Hayden Hurst,ATL,TE,12,31,26,221,3,205,0.056
2021,00-0024243,Marcedes Lewis,GB,TE,13,28,23,214,0,103,0.0491
2021,00-0034364,Jordan Akins,HOU,TE,12,33,24,214,0,207,0.0631
2021,00-0030525,Tavon Austin,JAX,WR,11,37,24,213,1,320,0.0635
2021,00-0030669,Albert Wilson,MIA,WR,10,39,25,213,0,210,0.0651
2021,00-0032144,Melvin Gordon,DEN,RB,16,38,28,213,2,12,0.0735
2021,00-0033215,Cyril Grayson,TB,WR,3,12,10,212,2,185,0.0168
2021,00-0034104,Cam Sims,WAS,WR,12,23,15,211,2,267,0.0431
2021,00-0032141,Geoff Swaim,TEN,TE,16,40,31,210,3,146,0.0766
2021,00-0035126,Antoine Wesley,ARI,WR,8,32,19,208,3,317,0.0561
2021,00-0033757,Robert Tonyan,GB,TE,8,29,18,204,2,262,0.0509
2021,00-0036277,Quintez Cephus,DET,WR,5,22,15,204,2,251,0.0389
2021,00-0036133,James Proche,BAL,WR,7,20,16,202,0,192,0.0338
2021,00-0036251,Zack Moss,BUF,RB,13,32,23,197,1,26,0.0514
2021,00-0031260,Logan Thomas,WAS,TE,5,25,18,196,3,249,0.0468
2021,00-0033526,Samaje Perine,CIN,RB,15,31,27,196,1,7,0.0574
2021,00-0031558,Maxx Williams,ARI,TE,5,17,16,193,1,90,0.0298
2021,00-0031285,Devonta Freeman,BAL,RB,16,42,34,190,1,36,0.0711
2021,00-0035329,Donald Parham,LAC,TE,13,27,20,190,3,121,0.041
2021,00-0034365,Ian Thomas,CAR,TE,14,30,18,188,0,183,0.0522
2021,00-0030288,Rex Burkhead,HOU,RB,15,32,25,186,0,50,0.0612
2021,00-0033591,Noah Brown,DAL,WR,9,25,16,184,0,227,0.0392
2021,00-0035624,N'Keal Harry,NE,TE,10,22,12,184,0,327,0.042
2021,00-0036654,Demetric Felton,CLE,RB,15,21,18,181,2,9,0.0421
2021,00-0037005,Tommy Tremble,CAR,TE,15,35,20,180,1,287,0.0609
2021,00-0033466,Isaiah McKenzie,BUF,WR,15,26,20,178,1,157,0.0417
2021,00-0034440,Justin Jackson,LAC,RB,14,25,22,178,0,20,0.0379
2021,00-0036556,Brevin Jordan,HOU,TE,8,28,20,178,3,159,0.0535
2021,00-0029632,Mohamed Sanu,SF,WR,8,24,15,177,0,227,0.0483
2021,00-0035664,Darrell Henderson,LAR,RB,12,40,29,176,3,37,0.0664
2021,00-0035864,Kendall Hinton,DEN,WR,11,23,15,175,1,185,0.0445
2021,00-0033923,Kareem Hunt,CLE,RB,8,27,22,174,0,4,0.0541
2021,00-0034791,Nick Chubb,CLE,RB,14,25,20,174,1,14,0.0501
2021,00-0036555,Chuba Hubbard,CAR,RB,16,37,25,174,1,2,0.0643
2021,00-0032214,Tyler Kroft,NYJ,TE,9,25,16,173,1,144,0.043
2021,00-0035021,Ashton Dulin,IND,WR,16,22,13,173,2,304,0.0438
2021,00-0033439,Pharaoh Brown,HOU,TE,13,34,23,171,0,146,0.065
2021,00-0027696,Jimmy Graham,CHI,TE,11,23,14,167,3,184,0.0439
2021,00-0032054,Breshad Perriman,TB,WR,5,18,11,167,1,169,0.0251
2021,00-0035222,Zach Gentry,PIT,TE,10,25,19,167,0,75,0.0383
2021,00-0032725,Stephen Anderson,LAC,TE,14,19,16,165,1,67,0.0288
2021,00-0036626,Dyami Brown,WAS,WR,10,25,12,165,0,381,0.0468
2021,00-0027966,Mark Ingram,NO,RB,14,35,27,162,0,-1,0.0669
2021,00-0035639,Parris Campbell,IND,WR,6,20,10,162,1,334,0.0398
2021,00-0033471,Isaiah Ford,MIA,WR,10,17,12,161,2,144,0.0284
2021,00-0035594,Travis Homer,SEA,RB,14,20,16,161,0,48,0.0422
2021,00-0032980,Marcus Johnson,TEN,WR,7,19,9,160,0,171,0.0364
2021,00-0036040,Juwan Johnson,NO,TE,13,22,13,159,4,240,0.0464
2021,00-0035243,Miles Sanders,PHI,RB,12,34,26,158,0,-18,0.0726
2021,00-0033948,Jamaal Williams,DET,RB,13,28,26,157,0,10,0.0496
2021,00-0034854,KhaDarel Hodge,DET,WR,12,27,13,157,0,304,0.0478
2021,00-0035806,JaMycal Hasty,SF,RB,11,29,23,157,0,70,0.0584
2021,00-0032764,Derrick Henry,TEN,RB,8,20,18,154,0,-3,0.0383
2021,00-0034777,DJ Chark,JAX,WR,3,22,7,154,2,359,0.0377
2021,00-0036857,Chris Evans,CIN,RB,9,17,15,151,2,50,0.0315
2021,00-0034867,Malik Turner,DAL,WR,7,16,12,149,3,149,0.0251
2021,00-0031585,MyCole Pruitt,TEN,TE,10,18,14,145,3,118,0.0345
2021,00-0036955,Terrace Marshall Jr.,CAR,WR,12,30,17,138,0,211,0.0522
2021,00-0035628,D'Ernest Johnson,CLE,RB,13,25,19,137,0,6,0.0501
2021,00-0036567,Elijah Mitchell,SF,RB,11,20,19,137,1,-12,0.0402
2021,00-0033879,O.J. Howard,TB,TE,10,21,14,135,1,136,0.0293
2021,00-0036999,Anthony Schwartz,CLE,WR,13,23,10,135,1,396,0.0461
2021,00-0032394,Nick Vannett,NO,TE,7,15,9,133,1,83,0.0316
2021,00-0036255,Denzel Mims,NYJ,WR,10,23,8,133,0,268,0.0396
2021,00-0036425,DeeJay Dallas,SEA,RB,17,23,21,133,0,39,0.0485
2021,00-0036862,Ben Skowronek,LAR,WR,12,20,11,133,0,210,0.0332
2021,00-0032791,Jakeem Grant,CHI,WR,15,17,11,132,2,80,0.0284
2021,00-0035657,Damien Harris,NE,RB,15,21,18,132,0,-7,0.0401
2021,00-0033857,JuJu Smith-Schuster,PIT,WR,5,28,15,129,0,183,0.0429
2021,00-0036360,Clyde Edwards-Helaire,KC,RB,10,23,19,129,2,-53,0.0361
2021,00-0034845,Sony Michel,LAR,RB,17,33,21,128,1,-14,0.0548
2021,00-0032918,C.J. Ham,MIN,FB,15,18,17,125,0,67,0.0311
2021,00-0030456,Giovani Bernard,TB,RB,10,29,23,123,3,30,0.0405
2021,00-0033925,D'Onta Foreman,TEN,RB,9,11,9,123,0,-1,0.0211
2021,00-0036875,Rhamondre Stevenson,NE,RB,12,18,14,123,0,-5,0.0344
2021,00-0036020,Salvon Ahmed,MIA,RB,11,19,12,117,0,41,0.0317
2021,00-0036754,Brock Wright,DET,TE,8,17,12,117,2,70,0.0301
2021,00-0036635,Ihmir Smith-Marsette,MIN,WR,6,6,5,116,2,128,0.0104
2021,00-0033854,Dare Ogunbowale,JAX,RB,13,21,13,114,1,31,0.036
2021,00-0035510,Jeff Smith,NYJ,WR,9,17,8,113,0,192,0.0293
2021,00-0032208,Phillip Dorsett,HOU,WR,5,14,7,110,0,210,0.024
2021,00-0033896,Adam Shaheen,MIA,TE,7,16,12,110,0,92,0.0267
2021,00-0031376,Jerick McKinnon,KC,RB,9,20,13,107,1,-9,0.0314
2021,00-0036876,Kylen Granson,IND,TE,10,15,11,106,0,59,0.0299
2021,00-0035715,Derrick Gore,KC,RB,8,9,8,105,0,11,0.0141
2021,00-0036254,Collin Johnson,NYG,WR,8,21,11,105,0,178,0.0372
2021,00-0036572,Shi Smith,CAR,WR,5,11,6,104,0,74,0.0191
2021,00-0030874,Damien Williams,CHI,RB,12,23,16,103,1,41,0.0439
2021,00-0034930,Trinity Benson,DET,WR,7,22,10,103,0,175,0.0389
2021,00-0034279,Equanimeous St. Brown,GB,WR,12,17,9,98,0,175,0.0298
2021,00-0033658,Blake Jarwin,DAL,TE,8,17,11,96,2,128,0.0267
2021,00-0036906,Khalil Herbert,CHI,RB,16,16,14,96,0,-5,0.0305
2021,00-0032200,Ty Montgomery,NO,WR,14,26,16,95,0,46,0.0549
2021,00-0033733,Greg Ward,PHI,WR,10,11,7,95,3,85,0.0235
2021,00-0031062,James White,NE,RB,3,14,12,94,0,51,0.0267
2021,00-0032062,Blake Bell,KC,TE,11,13,9,87,0,31,0.0204
2021,00-0032426,Alex Collins,SEA,RB,11,10,9,87,0,2,0.0211
2021,00-0034253,Dontrell Hilliard,TEN,RB,8,26,19,87,0,-23,0.0498
2021,00-0034487,Trent Sherfield,SF,WR,12,20,9,87,1,174,0.0402
2021,00-0034860,Dante Pettis,NYG,WR,3,16,10,87,1,103,0.0284
2021,00-0035125,Alec Ingold,LV,FB,7,12,10,85,1,56,0.0199
2021,00-0031387,Eric Ebron,PIT,TE,8,18,12,84,1,116,0.0276
2021,00-0036457,Ty'Son Williams,BAL,RB,7,12,9,84,0,30,0.0203
2021,00-0034414,Boston Scott,PHI,RB,11,16,13,83,0,-9,0.0342
2021,00-0036671,Dax Milne,WAS,WR,9,14,9,83,0,102,0.0262
2021,00-0035631,Drew Sample,CIN,TE,10,15,11,81,0,35,0.0278
2021,00-0034838,Royce Freeman,HOU,RB,12,16,10,77,0,-6,0.0278
2021,00-0030513,Latavius Murray,BAL,RB,14,13,10,75,0,1,0.022
2021,00-0036412,KJ Hamler,DEN,WR,3,10,5,74,0,201,0.0193
2021,00-0036755,Jaret Patterson,WAS,RB,15,11,10,73,0,-3,0.0206
2021,00-0033025,Jalen Richard,LV,RB,9,14,12,72,0,7,0.0232
2021,00-0033308,Matt Breida,BUF,RB,7,9,7,72,2,8,0.0144
2021,00-0031484,Chris Manhertz,JAX,TE,10,9,6,71,1,68,0.0154
2021,00-0035350,Preston Williams,MIA,WR,6,16,6,71,0,137,0.0267
2021,00-0030085,Kenny Stills,NO,WR,7,23,6,68,1,430,0.0485
2021,00-0033839,Dede Westbrook,MIN,WR,15,15,10,68,0,110,0.026
2021,00-0032741,Peyton Barber,LV,RB,9,13,10,67,0,20,0.0216
2021,00-0035249,Josh Oliver,BAL,TE,11,15,9,66,0,126,0.0254
2021,00-0028097,Lee Smith,ATL,TE,10,11,9,65,1,38,0.0199
2021,00-0031045,Carlos Hyde,JAX,RB,11,21,12,65,0,31,0.036
2021,00-0034816,Ronald Jones,TB,RB,15,13,10,64,0,-15,0.0182
2021,00-0036110,Ja'Marcus Bradley,CLE,WR,4,4,4,64,0,48,0.008
2021,00-0036620,Dee Eskridge,SEA,WR,8,20,10,64,1,252,0.0422
2021,00-0033376,Patrick Ricard,BAL,RB,8,13,8,63,1,14,0.022
2021,00-0032135,Jesse James,CHI,TE,5,8,7,62,1,54,0.0153
2021,00-0034614,Godwin Igwebuike,DET,RB,15,10,7,60,0,15,0.0177
2021,00-0035022,Penny Hart,SEA,WR,11,12,7,59,0,108,0.0253
2021,00-0035593,Juwann Winfree,GB,WR,5,13,8,58,0,75,0.0228
2021,00-0030968,Keith Smith,ATL,FB,13,10,9,56,0,21,0.0181
2021,00-0035432,Jason Moore,LAC,WR,1,4,3,56,0,60,0.0061
2021,00-0036887,Luke Farrell,JAX,TE,8,11,7,56,0,73,0.0189
2021,00-0032543,Alex Erickson,CAR,WR,17,4,3,55,0,33,0.007
2021,00-0033387,Jacob Hollister,JAX,TE,7,14,9,55,1,66,0.024
